2020-03-01 at 10:52:22 | INFO | pyAPIStart Up ....
2020-03-01 at 13:36:27 | DEBUG | tablename: test
2020-03-01 at 13:36:27 | DEBUG | filter: name=:pname
2020-03-01 at 13:36:27 | DEBUG | filterparam: {'pname': 'newname'}
2020-03-01 at 13:36:27 | DEBUG | fieldvalue: {'name':'new-name','phone':'mphon-e-345'}
2020-03-01 at 13:36:27 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:36:27 | DEBUG | metadata exists ....
2020-03-01 at 13:36:27 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:36:27 | DEBUG | Update Values: [ {'name': 'new-name', 'phone': 'mphon-e-345'} ]
2020-03-01 at 13:36:27 | DEBUG | SQL of Update: [ UPDATE test SET name=%(name)s, phone=%(phone)s WHERE name=%(pname)s ]
2020-03-01 at 13:36:27 | DEBUG | Update Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000022F5B5E8400> ]
2020-03-01 at 13:36:27 | INFO | {'udpate_rowcount': 0}
2020-03-01 at 13:36:27 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:36:27 | DEBUG | put_table():
2020-03-01 at 13:36:27 | DEBUG | tablename: test
2020-03-01 at 13:36:27 | DEBUG | filter: name=:pname
2020-03-01 at 13:36:27 | DEBUG | filterparam: {'pname': 'newname'}
2020-03-01 at 13:36:27 | DEBUG | fieldvalue: {'name':'new-name','phone':'mphon-e-345'}
2020-03-01 at 13:36:27 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:36:27 | DEBUG | metadata exists ....
2020-03-01 at 13:36:27 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:36:27 | DEBUG | Update Values: [ {'name': 'new-name', 'phone': 'mphon-e-345'} ]
2020-03-01 at 13:36:27 | DEBUG | SQL of Update: [ UPDATE test SET name=%(name)s, phone=%(phone)s WHERE name=%(pname)s ]
2020-03-01 at 13:36:27 | DEBUG | Update Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000022F5B5E16A0> ]
2020-03-01 at 13:36:27 | INFO | {'udpate_rowcount': 0}
2020-03-01 at 13:36:27 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:36:27 | INFO | Delete record in table test
2020-03-01 at 13:36:27 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:36:27 | DEBUG | delete_table_by_id():
2020-03-01 at 13:36:27 | DEBUG | tablename: test
2020-03-01 at 13:36:27 | DEBUG | idfiled: id
2020-03-01 at 13:36:27 | DEBUG | idvalue: 130
2020-03-01 at 13:36:27 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:36:27 | DEBUG | metadata exists ....
2020-03-01 at 13:36:27 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:36:27 | DEBUG | Primarykey select string : [ id=:id ]
2020-03-01 at 13:36:27 | DEBUG | Primarykey select param : [ {'id': 130} ]
2020-03-01 at 13:36:27 | DEBUG | SQL of Delete: [ DELETE FROM test ]
2020-03-01 at 13:36:27 | DEBUG | Delete Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000022F5B457C40> ]
2020-03-01 at 13:36:27 | INFO | {'delet_rowcount': 0}
2020-03-01 at 13:36:27 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:36:27 | DEBUG | delete_table_by_id():
2020-03-01 at 13:36:27 | DEBUG | tablename: test
2020-03-01 at 13:36:27 | DEBUG | idfiled: id
2020-03-01 at 13:36:27 | DEBUG | idvalue: 131
2020-03-01 at 13:36:27 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:36:27 | DEBUG | metadata exists ....
2020-03-01 at 13:36:27 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:36:27 | DEBUG | Primarykey select string : [ id=:id ]
2020-03-01 at 13:36:27 | DEBUG | Primarykey select param : [ {'id': 131} ]
2020-03-01 at 13:36:27 | DEBUG | SQL of Delete: [ DELETE FROM test ]
2020-03-01 at 13:36:27 | DEBUG | Delete Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000022F5B5386A0> ]
2020-03-01 at 13:36:27 | INFO | {'delet_rowcount': 0}
2020-03-01 at 13:36:27 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:36:27 | DEBUG | delete_table_by_id():
2020-03-01 at 13:36:27 | DEBUG | tablename: test
2020-03-01 at 13:36:27 | DEBUG | idfiled: id
2020-03-01 at 13:36:27 | DEBUG | idvalue: 132
2020-03-01 at 13:36:27 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:36:27 | DEBUG | metadata exists ....
2020-03-01 at 13:36:27 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:36:27 | DEBUG | Primarykey select string : [ id=:id ]
2020-03-01 at 13:36:27 | DEBUG | Primarykey select param : [ {'id': 132} ]
2020-03-01 at 13:36:27 | DEBUG | SQL of Delete: [ DELETE FROM test ]
2020-03-01 at 13:36:27 | DEBUG | Delete Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000022F5B556BE0> ]
2020-03-01 at 13:36:27 | INFO | {'delet_rowcount': 0}
2020-03-01 at 13:36:27 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:36:27 | DEBUG | delete_table():
2020-03-01 at 13:36:27 | DEBUG | tablename: test
2020-03-01 at 13:36:27 | DEBUG | filter: name=:pname
2020-03-01 at 13:36:27 | DEBUG | filterparam: {'pname':'single'}
2020-03-01 at 13:36:27 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:36:27 | DEBUG | metadata exists ....
2020-03-01 at 13:36:27 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:36:27 | DEBUG | SQL of Delete: [ DELETE FROM test ]
2020-03-01 at 13:36:27 | DEBUG | Delete Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000022F5B55D310> ]
2020-03-01 at 13:36:27 | INFO | {'delet_rowcount': 10}
2020-03-01 at 13:38:21 | INFO | pyAPIStart Up ....
2020-03-01 at 13:38:21 | INFO | Api prefix is: [ /api/v2 ]
2020-03-01 at 13:38:21 | DEBUG | Connect use uri [ mysql+pymysql://root:passw0rd@192.168.10.15:23306/acmondb ]
2020-03-01 at 13:38:21 | DEBUG | Metafile does not exists, generate it from database ...
2020-03-01 at 13:38:21 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:38:21 | DEBUG | metadata exists ....
2020-03-01 at 13:38:21 | DEBUG | Read Schema: [ acmondb ]
2020-03-01 at 13:38:26 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:38:26 | INFO | Access api root: 
2020-03-01 at 13:39:14 | INFO | pyAPIStart Up ....
2020-03-01 at 13:39:14 | INFO | Api prefix is: [ /api/v2 ]
2020-03-01 at 13:39:14 | DEBUG | Connect use uri [ mysql+pymysql://root:passw0rd@192.168.10.15:23306/acmondb ]
2020-03-01 at 13:39:15 | DEBUG | Metafile does not exists, generate it from database ...
2020-03-01 at 13:39:15 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:15 | DEBUG | metadata exists ....
2020-03-01 at 13:39:15 | DEBUG | Read Schema: [ acmondb ]
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Access api root: 
2020-03-01 at 13:39:16 | DEBUG | Access '/' : run in api_root()
2020-03-01 at 13:39:16 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:16 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:16 | INFO | Response: 
 {
    "Application_Name":"pyAPI",
    "Version":"v1.01",
    "Author":"ibmzhangjun@139.com"
} 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Get access tocken: 
2020-03-01 at 13:39:16 | INFO | POST uri: [ http://192.168.10.158:3000/api/v2/token ]
2020-03-01 at 13:39:16 | INFO | Post body: 
 {
    "username":"admin",
    "password":"admin"
} 
2020-03-01 at 13:39:16 | DEBUG | Access '/token' : run in login_for_access_token(), input data username: [admin] and password: [admin]
2020-03-01 at 13:39:16 | DEBUG | authenticate_user with username: [admin] and password: [admin]
2020-03-01 at 13:39:16 | DEBUG | verify_password with hashed_password: [$2b$12$NL3bGbzvcULj5Y05Qzhh1e25IuAexUhfSm5IvXe2rms3hVZ605knO]
2020-03-01 at 13:39:16 | DEBUG | create_access_token with encoded_jwt: [b'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTU4MzA0Mjk1Nn0.zcyQd2rNSJzZA1hTSvcmAZb0CQokFklPpAq_qp8BjzQ']
2020-03-01 at 13:39:16 | INFO | Response: 
 {
    "access_token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTU4MzA0Mjk1Nn0.zcyQd2rNSJzZA1hTSvcmAZb0CQokFklPpAq_qp8BjzQ",
    "token_type":"bearer"
} 
2020-03-01 at 13:39:16 | INFO | Token: 
 Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJhZG1pbiIsImV4cCI6MTU4MzA0Mjk1Nn0.zcyQd2rNSJzZA1hTSvcmAZb0CQokFklPpAq_qp8BjzQ 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Get user info: 
2020-03-01 at 13:39:16 | INFO | GET uri : [ http://192.168.10.158:3000/api/v2/users/me/ ]
2020-03-01 at 13:39:16 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:16 | INFO | Status Code: [ 404 ]
2020-03-01 at 13:39:16 | INFO | Response: 
 {
    "detail":"Not Found"
} 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Get schema list: 
2020-03-01 at 13:39:16 | INFO | GET uri : [ http://192.168.10.158:3000/api/v2/_schema ]
2020-03-01 at 13:39:16 | DEBUG | Access '/_schema' : run in get_schema()
2020-03-01 at 13:39:16 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:16 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:16 | INFO | Response: 
 [
    "faultmsg",
    "parameter",
    "statistics",
    "test",
    "v_faultmsg"
] 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Get schema [test] : 
2020-03-01 at 13:39:16 | INFO | GET uri : [ http://192.168.10.158:3000/api/v2/_schema/test ]
2020-03-01 at 13:39:16 | DEBUG | Access '/_schema/{table_name}' : run in get_table_schema(), input data table_name: [test]
2020-03-01 at 13:39:16 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:16 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:16 | INFO | Response: 
 {
    "name":"test",
    "type":"table",
    "primarykeys":[
        "id"
    ],
    "indexes":[],
    "columns":[
        {
            "name":"id",
            "type":"int",
            "default":null,
            "nullable":false
        },
        {
            "name":"name",
            "type":"str",
            "default":null,
            "nullable":false
        },
        {
            "name":"phone",
            "type":"str",
            "default":"'234565'",
            "nullable":false
        }
    ]
} 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Query table [test] : 
2020-03-01 at 13:39:16 | INFO | GET uri : [ http://192.168.10.158:3000/api/v2/_table/test ]
2020-03-01 at 13:39:16 | DEBUG | Access '/_table/{table_name}' : run in get_data(), input data table_name: [test]
2020-03-01 at 13:39:16 | DEBUG | fieldlist: [*]
2020-03-01 at 13:39:16 | DEBUG | filter: [None]
2020-03-01 at 13:39:16 | DEBUG | filterparam: [None]
2020-03-01 at 13:39:16 | DEBUG | limit: [10]
2020-03-01 at 13:39:16 | DEBUG | offset: [0]
2020-03-01 at 13:39:16 | DEBUG | order: [None]
2020-03-01 at 13:39:16 | DEBUG | group: [None]
2020-03-01 at 13:39:16 | DEBUG | count_only: [False]
2020-03-01 at 13:39:16 | DEBUG | include_count: [False]
2020-03-01 at 13:39:16 | DEBUG | query_table():
2020-03-01 at 13:39:16 | DEBUG | tablename: test
2020-03-01 at 13:39:16 | DEBUG | fieldlist: *
2020-03-01 at 13:39:16 | DEBUG | filter: None
2020-03-01 at 13:39:16 | DEBUG | limit: 10
2020-03-01 at 13:39:16 | DEBUG | offset: 0
2020-03-01 at 13:39:16 | DEBUG | order: None
2020-03-01 at 13:39:16 | DEBUG | group: None
2020-03-01 at 13:39:16 | DEBUG | count_only: False
2020-03-01 at 13:39:16 | DEBUG | include_count: False
2020-03-01 at 13:39:16 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:16 | DEBUG | metadata exists ....
2020-03-01 at 13:39:16 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:16 | DEBUG | SQL of Query: [ SELECT test.id, test.name, test.phone 
FROM test 
 LIMIT %(param_1)s, %(param_2)s ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Count: [ SELECT count(test.id) AS col_count 
FROM test ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Query Full : [ SELECT test.id, test.name, test.phone 
FROM test 
 LIMIT %(param_1)s, %(param_2)s ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Count Full : [ SELECT count(test.id) AS col_count 
FROM test ]
2020-03-01 at 13:39:16 | DEBUG | Select Count Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x00000210912A0BE0> ]
2020-03-01 at 13:39:16 | DEBUG | Select Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000021091299040> ]
2020-03-01 at 13:39:16 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:16 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:16 | INFO | Response: 
 {
    "data":[
        {
            "id":1,
            "name":"amy",
            "phone":"234565"
        },
        {
            "id":2,
            "name":"amy",
            "phone":"234565"
        },
        {
            "id":3,
            "name":"sdf",
            "phone":"234565"
        },
        {
            "id":4,
            "name":"ggg",
            "phone":"234565"
        },
        {
            "id":5,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":6,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":7,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":8,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":9,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":10,
            "name":"sdf",
            "phone":"234243"
        }
    ]
} 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | Query table by id [test] : 
2020-03-01 at 13:39:16 | INFO | GET uri : [ http://192.168.10.158:3000/api/v2/_table/test/66 ]
2020-03-01 at 13:39:16 | DEBUG | Access '/_table/{table_name}/{id}' : run in get_data_by_id(), input data table_name: [test]
2020-03-01 at 13:39:16 | DEBUG | fieldlist: [*]
2020-03-01 at 13:39:16 | DEBUG | idfield: [id]
2020-03-01 at 13:39:16 | DEBUG | query_table_byid():
2020-03-01 at 13:39:16 | DEBUG | tablename: test
2020-03-01 at 13:39:16 | DEBUG | tbid: 66
2020-03-01 at 13:39:16 | DEBUG | fieldlist: *
2020-03-01 at 13:39:16 | DEBUG | idfiled: id
2020-03-01 at 13:39:16 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:16 | DEBUG | metadata exists ....
2020-03-01 at 13:39:16 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:16 | DEBUG | Primarykey select string : [ id=:id ]
2020-03-01 at 13:39:16 | DEBUG | Primarykey select param : [ {'id': 66} ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Query: [ SELECT test.id, test.name, test.phone 
FROM test 
WHERE id=%(id)s 
 LIMIT %(param_1)s ]
2020-03-01 at 13:39:16 | DEBUG | Select Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x00000210912DE4F0> ]
2020-03-01 at 13:39:16 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:16 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:16 | INFO | Response: 
 {
    "data":[
        {
            "id":66,
            "name":"j2ack",
            "phone":"54565789"
        }
    ]
} 
2020-03-01 at 13:39:16 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:16 | INFO | POST Query table [test] : 
2020-03-01 at 13:39:16 | INFO | Post body: 
 {
    "fieldlist":"*",
    "filter":"id>:qid",
    "filterparam":"{'qid':6}",
    "limit":5,
    "offset":0,
    "count_only":false,
    "include_count":true
} 
2020-03-01 at 13:39:16 | INFO | POST uri : [ http://192.168.10.158:3000/api/v2/_table/test/query ]
2020-03-01 at 13:39:16 | DEBUG | Access '/_table/{table_name}/query' : run in query_data(), input data table_name: [test]
2020-03-01 at 13:39:16 | DEBUG | body: [fieldlist='*' filter='id>:qid' filterparam="{'qid':6}" limit=5 offset=0 order=None group=None count_only=False include_count=True]
2020-03-01 at 13:39:16 | DEBUG | query_table():
2020-03-01 at 13:39:16 | DEBUG | tablename: test
2020-03-01 at 13:39:16 | DEBUG | fieldlist: *
2020-03-01 at 13:39:16 | DEBUG | filter: id>:qid
2020-03-01 at 13:39:16 | DEBUG | limit: 5
2020-03-01 at 13:39:16 | DEBUG | offset: 0
2020-03-01 at 13:39:16 | DEBUG | order: None
2020-03-01 at 13:39:16 | DEBUG | group: None
2020-03-01 at 13:39:16 | DEBUG | count_only: False
2020-03-01 at 13:39:16 | DEBUG | include_count: True
2020-03-01 at 13:39:16 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:16 | DEBUG | metadata exists ....
2020-03-01 at 13:39:16 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:16 | DEBUG | SQL of Query: [ SELECT test.id, test.name, test.phone 
FROM test 
 LIMIT %(param_1)s, %(param_2)s ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Count: [ SELECT count(test.id) AS col_count 
FROM test ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Query Full : [ SELECT test.id, test.name, test.phone 
FROM test 
WHERE id>%(qid)s 
 LIMIT %(param_1)s, %(param_2)s ]
2020-03-01 at 13:39:16 | DEBUG | SQL of Count Full : [ SELECT count(test.id) AS col_count 
FROM test 
WHERE id>%(qid)s ]
2020-03-01 at 13:39:16 | DEBUG | Select Count Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x000002109111A3A0> ]
2020-03-01 at 13:39:17 | DEBUG | Select Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x00000210911FF640> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "record_count":259,
    "data":[
        {
            "id":7,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":8,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":9,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":10,
            "name":"sdf",
            "phone":"234243"
        },
        {
            "id":35,
            "name":"zhjjj",
            "phone":"241124"
        }
    ]
} 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:17 | INFO | POST Query table by id [test] : 
2020-03-01 at 13:39:17 | INFO | Post body: 
 {
    "fieldlist":"*",
    "idfield":"id",
    "id":"66"
} 
2020-03-01 at 13:39:17 | INFO | POST uri : [ http://192.168.10.158:3000/api/v2/_table/test/querybyid ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}/querybyid' : run in query_data_by_id(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | body: [fieldlist='*' idfield='id' id='66']
2020-03-01 at 13:39:17 | DEBUG | query_table_byid():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | tbid: 66
2020-03-01 at 13:39:17 | DEBUG | fieldlist: *
2020-03-01 at 13:39:17 | DEBUG | idfiled: id
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | Primarykey select string : [ id=:id ]
2020-03-01 at 13:39:17 | DEBUG | Primarykey select param : [ {'id': 66} ]
2020-03-01 at 13:39:17 | DEBUG | SQL of Query: [ SELECT test.id, test.name, test.phone 
FROM test 
WHERE id=%(id)s 
 LIMIT %(param_1)s ]
2020-03-01 at 13:39:17 | DEBUG | Select Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x00000210911E0700> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "data":[
        {
            "id":66,
            "name":"j2ack",
            "phone":"54565789"
        }
    ]
} 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:17 | INFO | POST table [test] : 
2020-03-01 at 13:39:17 | INFO | Post body: 
 {
    "fieldvalue":"{'name':'ntestname','phone':'phonnum-123'}",
    "idfield":"id"
} 
2020-03-01 at 13:39:17 | INFO | POST uri : [ http://192.168.10.158:3000/api/v2/_table/test ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}' : run in post_data(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | body: [fieldvalue="{'name':'ntestname','phone':'phonnum-123'}" idfield='id']
2020-03-01 at 13:39:17 | DEBUG | post_table():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | idfiled: id
2020-03-01 at 13:39:17 | DEBUG | fieldvalue: {'name':'ntestname','phone':'phonnum-123'}
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | SQL of Insert: [ INSERT INTO test (id, name, phone) VALUES (%(id)s, %(name)s, %(phone)s) ]
2020-03-01 at 13:39:17 | DEBUG | Insert Values: [ {'name': 'ntestname', 'phone': 'phonnum-123'} ]
2020-03-01 at 13:39:17 | DEBUG | Insert Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000021091328820> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "insert_row_id":462
} 
2020-03-01 at 13:39:17 | INFO | Insert ID: 
 462 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:17 | INFO | PUT table [test] : 
2020-03-01 at 13:39:17 | INFO | Put body: 
 {
    "filter":"id=:pid",
    "filterparam":"{'pid':462}",
    "fieldvalue":"{'name':'anewname','phone':'54321'}"
} 
2020-03-01 at 13:39:17 | INFO | PUT uri : [ http://192.168.10.158:3000/api/v2/_table/test ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}' : run in put_data(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | body: [filter='id=:pid' filterparam="{'pid':462}" fieldvalue="{'name':'anewname','phone':'54321'}"]
2020-03-01 at 13:39:17 | DEBUG | put_table():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | filter: id=:pid
2020-03-01 at 13:39:17 | DEBUG | filterparam: {'pid':462}
2020-03-01 at 13:39:17 | DEBUG | fieldvalue: {'name':'anewname','phone':'54321'}
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | Update Values: [ {'name': 'anewname', 'phone': '54321'} ]
2020-03-01 at 13:39:17 | DEBUG | SQL of Update: [ UPDATE test SET name=%(name)s, phone=%(phone)s WHERE id=%(pid)s ]
2020-03-01 at 13:39:17 | DEBUG | Update Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000021091323FD0> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "udpate_rowcount":1
} 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
